"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.compound","Input.a_modif","Input.modifier","Input.modif_pos","Input.a_head","Input.head","Input.number","Input.comp","Input.freq-ukWaC","Input.examplesent1","Input.examplesent2","Input.examplesent3","Input.be","Input.have","Input.undefdet_head","Input.undefdet_compound","Input.relatedto_modifier","Input.something_modifier","Answer.Qhead","Answer.Qheadmodifier","Answer.Qmodifier","Answer.comments","Answer.paraphrase1","Answer.paraphrase2","Answer.paraphrase3","Approve","Reject"
"31MCUE39BKM1IDATSB4K8LV2NEUG3X","36BILMLQB763AM8SKDNXFA5B1KJAVC","English noun compounds","You will read a noun compound in English. Then, you will assess the contribution of the meaning of each individual word to the global meaning of the compound. Our goal is to understand how native speakers interpret the meaning of noun compounds.","noun compound, interpretation, expressions, English, English language, semantics, meaning, language, linguistics","$0.10","Mon Nov 16 12:40:44 PST 2015","21","BatchId:2165992;","900","129600","Thu Dec 03 18:44:10 PST 2015","","","3HVVDCPGTES8P5RGRY1JLI2N5HIYTH","A2A4LHPXF2E2GS","Approved","Mon Nov 16 19:12:35 PST 2015","Mon Nov 16 19:15:59 PST 2015","Wed Nov 18 07:15:59 PST 2015","Tue Nov 17 15:41:29 PST 2015","","","204","100% (37/37)","100% (37/37)","0% (0/0)","ancient history","an","ancient","J","a","history","S","PC","","Things that happened almost a year ago is <strong>ancient history</strong>.","The days of triple-digit growth now seem like <strong>ancient history</strong>.","So... be brave, be ready to change your views... or be <strong>ancient history</strong>.","is","has","a","an","<!--X-->","something","5","3","3","{}","ancient times","historical relic","outdated"
"31MCUE39BKM1IDATSB4K8LV2NEUG3X","36BILMLQB763AM8SKDNXFA5B1KJAVC","English noun compounds","You will read a noun compound in English. Then, you will assess the contribution of the meaning of each individual word to the global meaning of the compound. Our goal is to understand how native speakers interpret the meaning of noun compounds.","noun compound, interpretation, expressions, English, English language, semantics, meaning, language, linguistics","$0.10","Mon Nov 16 12:40:44 PST 2015","21","BatchId:2165992;","900","129600","Thu Dec 03 18:44:10 PST 2015","","","3IOEN3P9S7J5X151JWMHWLZZESU61K","A2FSQBC1OU8WN8","Approved","Wed Nov 18 01:19:19 PST 2015","Wed Nov 18 01:20:03 PST 2015","Thu Nov 19 13:20:03 PST 2015","Wed Nov 18 12:11:17 PST 2015","","","44","100% (43/43)","100% (43/43)","0% (0/0)","ancient history","an","ancient","J","a","history","S","PC","","Things that happened almost a year ago is <strong>ancient history</strong>.","The days of triple-digit growth now seem like <strong>ancient history</strong>.","So... be brave, be ready to change your views... or be <strong>ancient history</strong>.","is","has","a","an","<!--X-->","something","5","4","2","{}","old news","bygone days","{}"
"31MCUE39BKM1IDATSB4K8LV2NEUG3X","36BILMLQB763AM8SKDNXFA5B1KJAVC","English noun compounds","You will read a noun compound in English. Then, you will assess the contribution of the meaning of each individual word to the global meaning of the compound. Our goal is to understand how native speakers interpret the meaning of noun compounds.","noun compound, interpretation, expressions, English, English language, semantics, meaning, language, linguistics","$0.10","Mon Nov 16 12:40:44 PST 2015","21","BatchId:2165992;","900","129600","Thu Dec 03 18:44:10 PST 2015","","","3JAOYWH7VI455RB3AD7C0AZF2UKL9J","AWMQYV1RQM94M","Approved","Mon Nov 16 13:26:43 PST 2015","Mon Nov 16 13:27:09 PST 2015","Wed Nov 18 01:27:09 PST 2015","Wed Nov 18 12:11:16 PST 2015","Tue Nov 17 15:41:30 PST 2015","","26","100% (265/265)","100% (265/265)","0% (0/0)","ancient history","an","ancient","J","a","history","S","PC","","Things that happened almost a year ago is <strong>ancient history</strong>.","The days of triple-digit growth now seem like <strong>ancient history</strong>.","So... be brave, be ready to change your views... or be <strong>ancient history</strong>.","is","has","a","an","<!--X-->","something","0","1","3","{}","forgotten","useless","{}"
"31MCUE39BKM1IDATSB4K8LV2NEUG3X","36BILMLQB763AM8SKDNXFA5B1KJAVC","English noun compounds","You will read a noun compound in English. Then, you will assess the contribution of the meaning of each individual word to the global meaning of the compound. Our goal is to understand how native speakers interpret the meaning of noun compounds.","noun compound, interpretation, expressions, English, English language, semantics, meaning, language, linguistics","$0.10","Mon Nov 16 12:40:44 PST 2015","21","BatchId:2165992;","900","129600","Thu Dec 03 18:44:10 PST 2015","","","3JBT3HLQF82A238E63UIUFASMBWZP5","A3963FCT1PKKOH","Approved","Tue Nov 17 20:23:58 PST 2015","Tue Nov 17 20:25:54 PST 2015","Thu Nov 19 08:25:54 PST 2015","Wed Nov 18 12:11:17 PST 2015","","","116","100% (44/44)","100% (44/44)","0% (0/0)","ancient history","an","ancient","J","a","history","S","PC","","Things that happened almost a year ago is <strong>ancient history</strong>.","The days of triple-digit growth now seem like <strong>ancient history</strong>.","So... be brave, be ready to change your views... or be <strong>ancient history</strong>.","is","has","a","an","<!--X-->","something","1","1","0","{}","old news","irrelevant","{}"
"31MCUE39BKM1IDATSB4K8LV2NEUG3X","36BILMLQB763AM8SKDNXFA5B1KJAVC","English noun compounds","You will read a noun compound in English. Then, you will assess the contribution of the meaning of each individual word to the global meaning of the compound. Our goal is to understand how native speakers interpret the meaning of noun compounds.","noun compound, interpretation, expressions, English, English language, semantics, meaning, language, linguistics","$0.10","Mon Nov 16 12:40:44 PST 2015","21","BatchId:2165992;","900","129600","Thu Dec 03 18:44:10 PST 2015","","","3KJYX6QCM9BX7806AT0VCDBKPYVJVU","A1LTHRFJ669J5O","Approved","Mon Nov 16 21:26:26 PST 2015","Mon Nov 16 21:26:55 PST 2015","Wed Nov 18 09:26:55 PST 2015","Thu Nov 19 04:41:28 PST 2015","Tue Nov 17 15:41:29 PST 2015","","29","100% (13/13)","100% (13/13)","0% (0/0)","ancient history","an","ancient","J","a","history","S","PC","","Things that happened almost a year ago is <strong>ancient history</strong>.","The days of triple-digit growth now seem like <strong>ancient history</strong>.","So... be brave, be ready to change your views... or be <strong>ancient history</strong>.","is","has","a","an","<!--X-->","something","5","4","4","{}","old history","b.c","{}"
"31MCUE39BKM1IDATSB4K8LV2NEUG3X","36BILMLQB763AM8SKDNXFA5B1KJAVC","English noun compounds","You will read a noun compound in English. Then, you will assess the contribution of the meaning of each individual word to the global meaning of the compound. Our goal is to understand how native speakers interpret the meaning of noun compounds.","noun compound, interpretation, expressions, English, English language, semantics, meaning, language, linguistics","$0.10","Mon Nov 16 12:40:44 PST 2015","21","BatchId:2165992;","900","129600","Thu Dec 03 18:44:10 PST 2015","","","3MTMREQS4VIZL4X76XSE5GRF6K4WA2","A1O36EO0CXIVDD","Approved","Mon Nov 16 21:53:13 PST 2015","Mon Nov 16 21:54:10 PST 2015","Wed Nov 18 09:54:10 PST 2015","Tue Nov 17 15:41:29 PST 2015","","","57","100% (27/27)","100% (27/27)","0% (0/0)","ancient history","an","ancient","J","a","history","S","PC","","Things that happened almost a year ago is <strong>ancient history</strong>.","The days of triple-digit growth now seem like <strong>ancient history</strong>.","So... be brave, be ready to change your views... or be <strong>ancient history</strong>.","is","has","a","an","<!--X-->","something","4","1","1","{}","water under the bridge","in the past","{}"
"31MCUE39BKM1IDATSB4K8LV2NEUG3X","36BILMLQB763AM8SKDNXFA5B1KJAVC","English noun compounds","You will read a noun compound in English. Then, you will assess the contribution of the meaning of each individual word to the global meaning of the compound. Our goal is to understand how native speakers interpret the meaning of noun compounds.","noun compound, interpretation, expressions, English, English language, semantics, meaning, language, linguistics","$0.10","Mon Nov 16 12:40:44 PST 2015","21","BatchId:2165992;","900","129600","Thu Dec 03 18:44:10 PST 2015","","","3VD82FOHKQOF9AL3ZPXVUH4H3OZOCZ","A2P7LS0DT6QM6X","Rejected","Tue Nov 17 17:40:57 PST 2015","Tue Nov 17 17:42:06 PST 2015","Thu Nov 19 05:42:06 PST 2015","","Wed Nov 18 12:11:17 PST 2015","The instructions ask for equivalent expressions, not additional example sentences. Your propositions use the noun compound in new contexts but do not provide equivalent expressions, synonyms or paraphrases. Please, read the instructions aga","69","6% (1/17)","6% (1/17)","0% (0/0)","ancient history","an","ancient","J","a","history","S","PC","","Things that happened almost a year ago is <strong>ancient history</strong>.","The days of triple-digit growth now seem like <strong>ancient history</strong>.","So... be brave, be ready to change your views... or be <strong>ancient history</strong>.","is","has","a","an","<!--X-->","something","4","4","3","{}","My tie with her is now ancient history.","There is much we can learn from ancient history.","{}"
"31MCUE39BKM1IDATSB4K8LV2NEUG3X","36BILMLQB763AM8SKDNXFA5B1KJAVC","English noun compounds","You will read a noun compound in English. Then, you will assess the contribution of the meaning of each individual word to the global meaning of the compound. Our goal is to understand how native speakers interpret the meaning of noun compounds.","noun compound, interpretation, expressions, English, English language, semantics, meaning, language, linguistics","$0.10","Mon Nov 16 12:40:44 PST 2015","21","BatchId:2165992;","900","129600","Thu Dec 03 18:44:10 PST 2015","","","3VE8AYVF8MXJRUIXJAY051ZKLSEF8H","A2CPBDUGX4QF2C","Approved","Mon Nov 16 12:56:32 PST 2015","Mon Nov 16 12:57:28 PST 2015","Wed Nov 18 00:57:28 PST 2015","Tue Nov 17 15:49:19 PST 2015","Tue Nov 17 15:41:30 PST 2015","","56","100% (61/61)","100% (61/61)","0% (0/0)","ancient history","an","ancient","J","a","history","S","PC","","Things that happened almost a year ago is <strong>ancient history</strong>.","The days of triple-digit growth now seem like <strong>ancient history</strong>.","So... be brave, be ready to change your views... or be <strong>ancient history</strong>.","is","has","a","an","<!--X-->","something","0","0","0","{}","recent news","history","{}"
"31MCUE39BKM1IDATSB4K8LV2NEUG3X","36BILMLQB763AM8SKDNXFA5B1KJAVC","English noun compounds","You will read a noun compound in English. Then, you will assess the contribution of the meaning of each individual word to the global meaning of the compound. Our goal is to understand how native speakers interpret the meaning of noun compounds.","noun compound, interpretation, expressions, English, English language, semantics, meaning, language, linguistics","$0.10","Mon Nov 16 12:40:44 PST 2015","21","BatchId:2165992;","900","129600","Thu Dec 03 18:44:10 PST 2015","","","3VELCLL3GKJ1GUYCKPPLQRCC7NFF16","A23ZYWM2WHJI2M","Approved","Mon Nov 16 22:40:12 PST 2015","Mon Nov 16 22:40:34 PST 2015","Wed Nov 18 10:40:34 PST 2015","Tue Nov 17 15:41:30 PST 2015","","","22","100% (72/72)","100% (72/72)","0% (0/0)","ancient history","an","ancient","J","a","history","S","PC","","Things that happened almost a year ago is <strong>ancient history</strong>.","The days of triple-digit growth now seem like <strong>ancient history</strong>.","So... be brave, be ready to change your views... or be <strong>ancient history</strong>.","is","has","a","an","<!--X-->","something","2","2","2","{}","in the past","old news","{}"
"31MCUE39BKM1IDATSB4K8LV2NEUG3X","36BILMLQB763AM8SKDNXFA5B1KJAVC","English noun compounds","You will read a noun compound in English. Then, you will assess the contribution of the meaning of each individual word to the global meaning of the compound. Our goal is to understand how native speakers interpret the meaning of noun compounds.","noun compound, interpretation, expressions, English, English language, semantics, meaning, language, linguistics","$0.10","Mon Nov 16 12:40:44 PST 2015","21","BatchId:2165992;","900","129600","Thu Dec 03 18:44:10 PST 2015","","","3WJEQKOXA826K3H4993TCQ1LA6EA1Y","A2T6FBH8WR2KYH","Approved","Mon Nov 16 17:08:09 PST 2015","Mon Nov 16 17:08:33 PST 2015","Wed Nov 18 05:08:33 PST 2015","Tue Nov 17 15:41:30 PST 2015","","","24","100% (82/82)","100% (82/82)","0% (0/0)","ancient history","an","ancient","J","a","history","S","PC","","Things that happened almost a year ago is <strong>ancient history</strong>.","The days of triple-digit growth now seem like <strong>ancient history</strong>.","So... be brave, be ready to change your views... or be <strong>ancient history</strong>.","is","has","a","an","<!--X-->","something","5","5","5","{}","antiquity","old news","{}"
"31MCUE39BKM1IDATSB4K8LV2NEUG3X","36BILMLQB763AM8SKDNXFA5B1KJAVC","English noun compounds","You will read a noun compound in English. Then, you will assess the contribution of the meaning of each individual word to the global meaning of the compound. Our goal is to understand how native speakers interpret the meaning of noun compounds.","noun compound, interpretation, expressions, English, English language, semantics, meaning, language, linguistics","$0.10","Mon Nov 16 12:40:44 PST 2015","21","BatchId:2165992;","900","129600","Thu Dec 03 18:44:10 PST 2015","","","3ZPPDN2SLVWRZL1BTRK8NF9VT31E9J","A1EZOOGCM6IF7N","Approved","Wed Nov 18 07:49:40 PST 2015","Wed Nov 18 07:51:01 PST 2015","Thu Nov 19 19:51:01 PST 2015","Wed Nov 18 12:11:16 PST 2015","","","81","100% (3/3)","100% (3/3)","0% (0/0)","ancient history","an","ancient","J","a","history","S","PC","","Things that happened almost a year ago is <strong>ancient history</strong>.","The days of triple-digit growth now seem like <strong>ancient history</strong>.","So... be brave, be ready to change your views... or be <strong>ancient history</strong>.","is","has","a","an","<!--X-->","something","0","0","0","Ancient history is an exaggerated expression used when what the person is referring to isn't of any importance anymore.","Null","Moot","Not of importance"
"3WGCNLZJKF82WQMN3HPTE7D8C211DH","36BILMLQB763AM8SKDNXFA5B1KJAVC","English noun compounds","You will read a noun compound in English. Then, you will assess the contribution of the meaning of each individual word to the global meaning of the compound. Our goal is to understand how native speakers interpret the meaning of noun compounds.","noun compound, interpretation, expressions, English, English language, semantics, meaning, language, linguistics","$0.10","Mon Nov 16 12:40:44 PST 2015","20","BatchId:2165992;","900","129600","Wed Dec 02 15:41:35 PST 2015","","","32EYX73OY09ESHUJD8ZZIIVSLB4UR2","AJ86CAZX0QCE9","Approved","Tue Nov 17 20:16:46 PST 2015","Tue Nov 17 20:18:42 PST 2015","Thu Nov 19 08:18:42 PST 2015","Wed Nov 18 12:11:13 PST 2015","","","116","100% (36/36)","100% (36/36)","100% (1/1)","bow tie","a","bow","N","a","tie","S","PC","","He wears either a cravat or a knotted or <strong>bow tie</strong>.","Blood had also dripped onto the judge's striped <strong>bow tie</strong>.","By way of compensation, one boy wore a <strong>bow tie</strong> of purest white.","is","has","a","a","related to","<!--X-->","5","5","5","{}","necktie","black tie","{}"
"3WGCNLZJKF82WQMN3HPTE7D8C211DH","36BILMLQB763AM8SKDNXFA5B1KJAVC","English noun compounds","You will read a noun compound in English. Then, you will assess the contribution of the meaning of each individual word to the global meaning of the compound. Our goal is to understand how native speakers interpret the meaning of noun compounds.","noun compound, interpretation, expressions, English, English language, semantics, meaning, language, linguistics","$0.10","Mon Nov 16 12:40:44 PST 2015","20","BatchId:2165992;","900","129600","Wed Dec 02 15:41:35 PST 2015","","","32Q90QCQ1SLBGHK2XOBXDONB4R9KE3","A2A4LHPXF2E2GS","Approved","Mon Nov 16 16:39:18 PST 2015","Mon Nov 16 16:43:05 PST 2015","Wed Nov 18 04:43:05 PST 2015","Tue Nov 17 15:41:37 PST 2015","","","227","100% (37/37)","100% (37/37)","0% (0/0)","bow tie","a","bow","N","a","tie","S","PC","","He wears either a cravat or a knotted or <strong>bow tie</strong>.","Blood had also dripped onto the judge's striped <strong>bow tie</strong>.","By way of compensation, one boy wore a <strong>bow tie</strong> of purest white.","is","has","a","a","related to","<!--X-->","5","5","5","{}","tied bow","tied scarf","neck tie"
